execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
8,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
9,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
10,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
11,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
12,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
13,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
14,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
15,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
16,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
17,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
18,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
19,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
20,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
21,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
22,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
23,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
24,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
25,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
26,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
27,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
28,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
29,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
30,time,TIME-8b,8b,becnhmark/applications/TIME-bins/TIME-8b,time,becnhmark/crashes/TIME/TIME-8b/TIME-8b.log,yes,8f,1,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/TIME-8b
1,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
2,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
3,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
4,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
5,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
6,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
7,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
8,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
9,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
10,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
11,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
12,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
13,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
14,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
15,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
16,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
17,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
18,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
19,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
20,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
21,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
22,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
23,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
24,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
25,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
26,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
27,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
28,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
29,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
30,elasticsearch,ES-14457,2.0.0,becnhmark/applications/ES-bins/ES-2.0.0,elasticsearch,becnhmark/crashes/ES/ES-14457/ES-14457.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-14457
1,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
2,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
3,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
4,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
5,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
6,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
7,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
8,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
9,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
10,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
11,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
12,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
13,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
14,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
15,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
16,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
17,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
18,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
19,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
20,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
21,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
22,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
23,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
24,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
25,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
26,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
27,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
28,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
29,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
30,elasticsearch,ES-19026,5.0.0-alpha3,becnhmark/applications/ES-bins/ES-5.0.0-alpha3,elasticsearch,becnhmark/crashes/ES/ES-19026/ES-19026.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-19026
1,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
2,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
3,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
4,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
5,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
6,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
7,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
8,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
9,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
10,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
11,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
12,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
13,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
14,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
15,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
16,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
17,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
18,elasticsearch,ES-20479,2.4.0,becnhmark/applications/ES-bins/ES-2.4.0,elasticsearch,becnhmark/crashes/ES/ES-20479/ES-20479.log,no,,,0.8,0.5,0,0,62328,100,0.6,0.2,0.2,0,3,JarFiles/GGA-tests/ES-20479
